timestamp,gaze,mean_x_l,mean_y_l,std_x_l,std_y_l,maxdev_x_l,maxdev_y_l,mean_x_r,mean_y_r,std_x_r,std_y_r,maxdev_x_r,maxdev_y_r,anomaly,anomaly_label
2025-07-07 03:28:10,Center,320.53333333333336,312.31666666666666,1.936204764194348,2.486575065336968,6.53333333333336,5.683333333333337,397.51666666666665,306.28333333333336,2.140807220549192,2.422750961659537,6.516666666666652,4.71666666666664,1,✅ Normal
2025-07-07 03:28:10,Center,320.46666666666664,312.2333333333333,2.085398975948941,2.445176658012441,6.46666666666664,5.766666666666652,397.4166666666667,306.1666666666667,2.340168559930863,2.409472049133491,7.416666666666686,4.833333333333314,1,✅ Normal
2025-07-07 03:28:10,Center,320.35,312.1333333333333,2.3439638791301087,2.36971634495683,8.350000000000023,5.866666666666674,397.3333333333333,306.03333333333336,2.507765716507204,2.3591429705627323,7.333333333333314,4.96666666666664,1,✅ Normal
2025-07-07 03:28:10,Center,320.2333333333333,312.03333333333336,2.571424162253716,2.287405128573034,8.233333333333348,5.96666666666664,397.25,305.9,2.662235902394827,2.2999999999999976,7.25,5.100000000000023,1,✅ Normal
2025-07-07 03:28:10,Center,320.1333333333333,311.9,2.7656624683588724,2.165640782770769,8.133333333333326,5.100000000000023,397.1666666666667,305.76666666666665,2.8057480682025284,2.2313423961572743,7.166666666666686,4.2333333333333485,1,✅ Normal
2025-07-07 03:28:10,Center,320.05,311.78333333333336,2.9007183018464,2.0743807643621133,8.050000000000011,5.21666666666664,397.0833333333333,305.6666666666667,2.9399074059493024,2.1730674684008804,7.083333333333314,4.333333333333314,1,✅ Normal
2025-07-07 03:28:10,Center,319.93333333333334,311.68333333333334,3.0760725320158206,2.0123921641226423,7.933333333333337,5.316666666666663,396.98333333333335,305.56666666666666,3.106400203164786,2.1084486134491267,7.983333333333348,4.433333333333337,1,✅ Normal
2025-07-07 03:28:10,Center,319.8333333333333,311.5833333333333,3.2309269395776945,1.943293310050976,7.833333333333314,5.416666666666686,396.9,305.4833333333333,3.223352292257238,2.0695544340643828,7.899999999999977,4.516666666666652,1,✅ Normal
2025-07-07 03:28:10,Center,319.7333333333333,311.5,3.37573037364591,1.857417562100671,7.733333333333348,5.5,396.8,305.3833333333333,3.3704599092705427,1.992416176962591,7.800000000000011,4.616666666666674,1,✅ Normal
2025-07-07 03:28:10,Center,319.6333333333333,311.4166666666667,3.5117263877218883,1.763440450432681,7.633333333333326,5.583333333333314,396.7,305.28333333333336,3.508560958569767,1.906931799747668,7.699999999999989,4.71666666666664,1,✅ Normal
2025-07-07 03:28:10,Center,319.53333333333336,311.3333333333333,3.639902318591653,1.659986613065163,7.53333333333336,5.666666666666686,396.6,305.18333333333334,3.6386810797320495,1.8119204054139768,7.600000000000023,4.816666666666663,1,✅ Normal
2025-07-07 03:28:10,Center,319.4166666666667,311.2333333333333,3.796013991310124,1.4873541011548743,8.416666666666686,3.766666666666652,396.5,305.1166666666667,3.7616485747608057,1.7038355424029514,7.5,4.883333333333326,1,✅ Normal
2025-07-07 03:28:10,Right,319.26666666666665,311.18333333333334,3.9448982524549634,1.408210053775912,8.266666666666652,3.816666666666663,396.35,305.03333333333336,3.91503512117069,1.5807874268505833,8.350000000000023,3.96666666666664,1,✅ Normal
2025-07-07 03:28:10,Right,319.0833333333333,311.15,4.067315522006568,1.3394650673558706,8.083333333333314,2.8500000000000227,396.1833333333333,304.96666666666664,4.0517143148164925,1.4940623220676643,8.183333333333337,4.03333333333336,1,✅ Normal
2025-07-07 03:28:11,Right,318.93333333333334,311.1166666666667,4.15879255981295,1.292177318413469,7.933333333333337,2.8833333333333258,396.03333333333336,304.9166666666667,4.147154312162604,1.4058409899020907,8.03333333333336,4.083333333333314,1,✅ Normal
2025-07-07 03:28:11,Right,318.76666666666665,311.1,4.232283334350647,1.2609520212918497,7.7666666666666515,2.8999999999999773,395.8833333333333,304.8666666666667,4.235137410862709,1.3097921802925672,7.883333333333326,3.1333333333333258,1,✅ Normal
2025-07-07 03:28:11,Right,318.6,311.0833333333333,4.33666538560063,1.2287075413711042,7.600000000000023,2.0833333333333144,395.73333333333335,304.8333333333333,4.316119656460986,1.2538828582536024,7.733333333333348,2.1666666666666856,1,✅ Normal
2025-07-07 03:28:11,Right,318.45,311.1,4.406151003616044,1.2609520212918492,7.449999999999989,2.8999999999999773,395.5833333333333,304.81666666666666,4.39048845675386,1.231417430804392,7.583333333333314,2.183333333333337,1,✅ Normal
2025-07-07 03:28:11,Right,318.28333333333336,311.1,4.457546659567595,1.2609520212918492,7.28333333333336,2.8999999999999773,395.45,304.8,4.436308525489784,1.2083045973594562,7.449999999999989,2.1999999999999886,1,✅ Normal
2025-07-07 03:28:11,Right,318.1,311.1,4.5265881191025095,1.2609520212918492,7.100000000000023,2.8999999999999773,395.28333333333336,304.81666666666666,4.487358787626514,1.2448783965601713,7.28333333333336,3.183333333333337,1,✅ Normal
2025-07-07 03:28:11,Right,317.9166666666667,311.1333333333333,4.58727103576359,1.309792180292567,6.916666666666686,2.8666666666666742,395.1,304.8333333333333,4.5559484925388105,1.2671051872498813,7.100000000000023,3.1666666666666856,1,✅ Normal
2025-07-07 03:28:11,Right,317.75,311.18333333333334,4.617448790548016,1.396324540435433,6.75,3.816666666666663,394.9333333333333,304.85,4.629134788369083,1.301601577544629,6.933333333333337,3.1499999999999773,1,✅ Normal
2025-07-07 03:28:11,Center,317.6,311.21666666666664,4.655462741053067,1.4386529193041049,6.600000000000023,3.78333333333336,394.76666666666665,304.8666666666667,4.6596375633972045,1.3224556283251585,6.766666666666652,3.1333333333333258,1,✅ Normal
2025-07-07 03:28:11,Right,317.4166666666667,311.2333333333333,4.695003254051646,1.4647715028479888,6.416666666666686,3.766666666666652,394.6,304.8833333333333,4.684015371452148,1.3427790419706276,6.600000000000023,3.1166666666666742,1,✅ Normal
2025-07-07 03:28:11,Right,317.2333333333333,311.26666666666665,4.72710858300881,1.5040685563571303,6.2333333333333485,3.733333333333349,394.4333333333333,304.9,4.702363471938576,1.3625955623979795,6.433333333333337,3.1000000000000227,1,✅ Normal
2025-07-07 03:28:11,Right,317.06666666666666,311.28333333333336,4.732394273045679,1.5175821412877646,6.066666666666663,3.71666666666664,394.28333333333336,304.9,4.697842294311532,1.3625955623979795,6.28333333333336,3.1000000000000227,1,✅ Normal
2025-07-07 03:28:11,Center,316.8833333333333,311.35,4.712011837374301,1.5473094928509508,6.116666666666674,3.649999999999977,394.1166666666667,304.93333333333334,4.704932400033912,1.3646326326972482,6.116666666666674,3.066666666666663,1,✅ Normal
2025-07-07 03:28:11,Center,316.7,311.4,4.723346271447818,1.5513435037626793,6.300000000000011,3.6000000000000227,393.9666666666666,304.9833333333333,4.690297313485455,1.384336985307006,6.03333333333336,3.0166666666666515,1,✅ Normal
2025-07-07 03:28:11,Right,316.51666666666665,311.4833333333333,4.7275492828972405,1.6071887118678865,6.4833333333333485,3.5166666666666515,393.78333333333336,305.03333333333336,4.665803491599515,1.40198272298754,6.21666666666664,2.96666666666664,1,✅ Normal
2025-07-07 03:28:11,Right,316.35,311.53333333333336,4.707529429895615,1.6069294390925266,6.649999999999977,3.46666666666664,393.6333333333333,305.0833333333333,4.640282558446435,1.417646719822052,6.366666666666674,2.9166666666666856,1,✅ Normal
2025-07-07 03:28:11,Right,316.2,311.53333333333336,4.700354596552618,1.6069294390925266,6.800000000000011,3.46666666666664,393.48333333333335,305.1,4.642167836498613,1.4341083176199303,6.516666666666652,2.8999999999999773,1,✅ Normal
2025-07-07 03:28:11,Right,316.05,311.53333333333336,4.68837214108835,1.6069294390925264,6.949999999999989,3.46666666666664,393.3333333333333,305.06666666666666,4.639204912721815,1.4126413400278062,6.666666666666686,2.933333333333337,1,✅ Normal
2025-07-07 03:28:11,Right,315.9166666666667,311.51666666666665,4.687898131240576,1.6071887118678865,7.083333333333314,3.4833333333333485,393.1833333333333,305.06666666666666,4.631384482227991,1.4126413400278064,6.816666666666663,2.933333333333337,1,✅ Normal
2025-07-07 03:28:11,Right,315.76666666666665,311.51666666666665,4.6667857127672905,1.6071887118678865,7.233333333333348,3.4833333333333485,393.03333333333336,305.05,4.61868187064472,1.407420808903055,6.96666666666664,2.9499999999999886,1,✅ Normal
2025-07-07 03:28:11,Right,315.6166666666667,311.55,4.640731503641305,1.596088969951236,7.383333333333326,3.4499999999999886,392.8833333333333,305.06666666666666,4.601056641927177,1.4126413400278064,7.116666666666674,2.933333333333337,1,✅ Normal
2025-07-07 03:28:11,Right,315.46666666666664,311.56666666666666,4.609651710150008,1.5954797258365756,7.53333333333336,3.433333333333337,392.73333333333335,305.06666666666666,4.578451946042706,1.4126413400278064,7.2666666666666515,2.933333333333337,1,✅ Normal
2025-07-07 03:28:11,Right,315.3333333333333,311.56666666666666,4.592264026478541,1.5954797258365754,7.666666666666686,3.433333333333337,392.56666666666666,305.05,4.529042086603106,1.407420808903055,7.433333333333337,2.9499999999999886,1,✅ Normal
2025-07-07 03:28:11,Right,315.2,311.55,4.541659021400292,1.596088969951236,7.800000000000011,3.4499999999999886,392.4166666666667,305.03333333333336,4.495522463765721,1.40198272298754,7.583333333333314,2.96666666666664,1,✅ Normal
2025-07-07 03:28:11,Right,315.0833333333333,311.55,4.480668352923355,1.596088969951236,7.916666666666686,3.4499999999999886,392.3,305.03333333333336,4.413237662608561,1.40198272298754,7.699999999999989,2.96666666666664,1,✅ Normal
2025-07-07 03:28:11,Right,315.05,311.6,4.44381592778099,1.6248076809271914,7.949999999999989,3.3999999999999773,392.25,305.05,4.36510786426483,1.4192133971558556,7.75,2.9499999999999886,1,✅ Normal
2025-07-07 03:28:11,Right,315.03333333333336,311.6666666666667,4.419527375435319,1.639783183499845,7.96666666666664,3.3333333333333144,392.2166666666666,305.0833333333333,4.320847396312697,1.4409680388158823,7.78333333333336,2.9166666666666856,1,✅ Normal
2025-07-07 03:28:11,Center,315.03333333333336,311.7333333333333,4.419527375435319,1.651934892448515,7.96666666666664,3.2666666666666515,392.2,305.1333333333333,4.296510211788164,1.4544949486180958,7.800000000000011,2.8666666666666742,1,✅ Normal
2025-07-07 03:28:11,Center,315.01666666666665,311.8,4.395041397858376,1.661324772583614,7.983333333333348,3.1999999999999886,392.2,305.18333333333334,4.296510211788164,1.466193105365805,7.800000000000011,2.816666666666663,1,✅ Normal
2025-07-07 03:28:12,Center,315.01666666666665,311.8666666666667,4.395041397858376,1.667999467092908,7.983333333333348,3.1333333333333258,392.1833333333333,305.2333333333333,4.2680661767232335,1.476105988365636,7.816666666666663,2.7666666666666515,1,✅ Normal
2025-07-07 03:28:12,Center,315.01666666666665,311.93333333333334,4.395041397858376,1.6719914938645928,7.983333333333348,3.066666666666663,392.1666666666667,305.28333333333336,4.243295365109008,1.4842693675864758,7.833333333333314,2.71666666666664,1,✅ Normal
2025-07-07 03:28:12,Center,315.01666666666665,312.0,4.395041397858376,1.6733200530681511,7.983333333333348,3.0,392.15,305.35,4.218313248997363,1.4699773240881415,7.850000000000023,2.6499999999999773,1,✅ Normal
2025-07-07 03:28:12,Center,315.01666666666665,312.06666666666666,4.395041397858376,1.6316317667360547,7.983333333333348,3.066666666666663,392.1333333333333,305.4166666666667,4.193116051604367,1.4524882864320192,7.866666666666674,2.5833333333333144,1,✅ Normal
