timestamp,gaze,mean_x_l,mean_y_l,std_x_l,std_y_l,maxdev_x_l,maxdev_y_l,mean_x_r,mean_y_r,std_x_r,std_y_r,maxdev_x_r,maxdev_y_r,anomaly
2025-07-07 13:11:55,Left,336.03333333333336,250.26666666666668,1.4715826703096082,0.9285592184789411,3.03333333333336,1.73333333333332,417.6166666666667,246.88333333333333,1.3915419105757798,1.2792141684991176,3.3833333333333258,4.116666666666674,No
2025-07-07 13:11:55,Left,336.05,250.3,1.4540174230959764,0.9539392014169453,3.0500000000000114,1.6999999999999886,417.6333333333333,246.98333333333332,1.3780017739062933,1.2040441114104674,3.3666666666666742,4.01666666666668,No
2025-07-07 13:11:55,Left,336.06666666666666,250.33333333333334,1.4360439485692014,0.9775252199076785,3.066666666666663,1.6666666666666572,417.6666666666667,247.03333333333333,1.3621877827801705,1.2242911781471304,3.3333333333333144,3.9666666666666686,No
2025-07-07 13:11:55,Left,336.1166666666667,250.36666666666667,1.379512796445019,0.9994442900376633,3.1166666666666742,1.6333333333333258,417.7,247.06666666666666,1.3203534880225563,1.222929088522943,3.3000000000000114,3.933333333333337,No
2025-07-07 13:11:55,Left,336.18333333333334,250.41666666666666,1.3227706612342984,1.0534335395373653,2.816666666666663,2.583333333333343,417.73333333333335,247.11666666666667,1.27627931460511,1.2395115525435367,3.2666666666666515,3.8833333333333258,No
2025-07-07 13:11:55,Left,336.23333333333335,250.46666666666667,1.2957194483717875,1.0561986345169905,2.7666666666666515,2.5333333333333314,417.76666666666665,247.15,1.256538454998051,1.262603131101245,3.2333333333333485,3.8499999999999943,No
2025-07-07 13:11:55,Left,336.3,250.53333333333333,1.2819256348686268,1.0873004286866723,2.6999999999999886,2.4666666666666686,417.8,247.21666666666667,1.2622730819174315,1.3050117070568965,3.1999999999999886,3.7833333333333314,No
2025-07-07 13:11:55,Left,336.31666666666666,250.56666666666666,1.284415128462065,1.1010096376609166,2.683333333333337,2.433333333333337,417.85,247.25,1.2493331554606777,1.299038105676658,3.1499999999999773,3.75,No
2025-07-07 13:11:55,Left,336.3333333333333,250.6,1.2866839377079193,1.1135528725660042,2.6666666666666856,2.4000000000000057,417.8833333333333,247.3,1.2792141684991176,1.3076696830622012,3.1166666666666742,3.6999999999999886,No
2025-07-07 13:11:55,Left,336.35,250.63333333333333,1.2887332281482207,1.12496913537908,2.6499999999999773,2.3666666666666742,417.9166666666667,247.36666666666667,1.3075634677606374,1.2905640455070628,3.0833333333333144,3.6333333333333258,No
2025-07-07 13:11:55,Left,336.3666666666667,250.66666666666666,1.3034143197344774,1.1352924243950928,2.6333333333333258,2.333333333333343,417.93333333333334,247.4,1.314872194887735,1.3063945294843622,3.066666666666663,3.5999999999999943,No
2025-07-07 13:11:55,Left,336.3666666666667,250.71666666666667,1.3034143197344774,1.1268195162590242,2.6333333333333258,2.2833333333333314,417.96666666666664,247.43333333333334,1.3658534165698588,1.3211947455070945,3.03333333333336,3.566666666666663,No
2025-07-07 13:11:55,Left,336.3833333333333,250.75,1.3177210967761313,1.1346805717910218,2.6166666666666742,2.25,417.98333333333335,247.45,1.384336985307006,1.3092618785661883,3.0166666666666515,3.5500000000000114,No
2025-07-07 13:11:55,Left,336.3666666666667,250.78333333333333,1.3034143197344774,1.141514588411184,2.6333333333333258,2.2166666666666686,418.0,247.5,1.4023789311975086,1.347837774610382,3.0,3.5,No
2025-07-07 13:11:55,Left,336.35,250.83333333333334,1.2887332281482207,1.171418892720371,2.6499999999999773,2.166666666666657,417.98333333333335,247.53333333333333,1.3843369853070062,1.3597385369580761,3.0166666666666515,3.5333333333333314,No
2025-07-07 13:11:55,Left,336.35,250.86666666666667,1.2887332281482207,1.175679472569893,2.6499999999999773,2.1333333333333258,417.9166666666667,247.58333333333334,1.3328123982349842,1.3575918221452108,3.0833333333333144,3.583333333333343,No
2025-07-07 13:11:55,Left,336.31666666666666,250.9,1.244878396560171,1.1789826122551599,2.316666666666663,2.0999999999999943,417.9166666666667,247.6,1.332812398234984,1.3564659966250543,3.0833333333333144,3.5999999999999943,No
2025-07-07 13:11:55,Left,336.3,250.93333333333334,1.2423096769056143,1.2092238098144705,2.3000000000000114,2.066666666666663,417.93333333333334,247.65,1.3274871834493254,1.3883443376914828,3.066666666666663,3.6500000000000057,No
2025-07-07 13:11:55,Left,336.3,250.98333333333332,1.2423096769056143,1.2314174308043915,2.3000000000000114,2.01666666666668,417.93333333333334,247.66666666666666,1.3274871834493254,1.3864422895390272,3.066666666666663,3.666666666666657,No
2025-07-07 13:11:55,Left,336.28333333333336,251.01666666666668,1.2395115525435372,1.2314174308043915,2.28333333333336,2.01666666666668,417.9,247.68333333333334,1.3,1.396324540435433,3.1000000000000227,3.683333333333337,No
2025-07-07 13:11:56,Left,336.26666666666665,251.05,1.2229290885229434,1.2305147974188138,2.2666666666666515,2.0500000000000114,417.8666666666667,247.73333333333332,1.3224556283251585,1.3888444437333107,3.1333333333333258,3.73333333333332,No
2025-07-07 13:11:56,Left,336.26666666666665,251.08333333333334,1.2229290885229434,1.2287075413711026,2.2666666666666515,2.083333333333343,417.9166666666667,247.75,1.3075634677606371,1.3859413166989911,3.0833333333333144,3.75,No
2025-07-07 13:11:56,Left,336.25,251.11666666666667,1.2196310917650468,1.225991662106866,2.25,2.1166666666666742,417.9,247.76666666666668,1.3,1.3828312341794362,3.1000000000000227,3.76666666666668,No
2025-07-07 13:11:56,Left,336.23333333333335,251.16666666666666,1.2160957564636472,1.2405196043952254,2.2333333333333485,2.166666666666657,417.93333333333334,247.83333333333334,1.3274871834493254,1.3924399049470273,3.066666666666663,3.833333333333343,No
2025-07-07 13:11:56,Left,336.21666666666664,251.23333333333332,1.2123210062612226,1.2297244497131143,2.21666666666664,2.23333333333332,417.95,247.9,1.321930406640228,1.3988090172238201,3.0500000000000114,3.9000000000000057,No
2025-07-07 13:11:56,Left,336.2,251.28333333333333,1.2083045973594564,1.2395115525435367,2.1999999999999886,2.2833333333333314,417.96666666666664,247.95,1.3287420951996503,1.4192133971558554,3.03333333333336,3.9499999999999886,No
2025-07-07 13:11:56,Left,336.1666666666667,251.31666666666666,1.2133516482134201,1.2314174308043921,2.1666666666666856,2.316666666666663,417.93333333333334,248.0,1.3274871834493254,1.4023789311975086,3.066666666666663,4.0,No
2025-07-07 13:11:56,Left,336.1333333333333,251.38333333333333,1.2174654911833123,1.2123210062612224,2.1333333333333258,2.3833333333333258,417.9166666666667,248.05,1.332812398234984,1.4192133971558554,3.0833333333333144,4.050000000000011,No
2025-07-07 13:11:56,Left,336.1,251.43333333333334,1.2206555615733705,1.216095756463647,2.1000000000000227,2.433333333333337,417.9166666666667,248.08333333333334,1.332812398234984,1.4176467198220504,3.0833333333333144,4.083333333333343,No
2025-07-07 13:11:56,Left,336.05,251.5,1.243985530462472,1.1902380714238083,2.0500000000000114,2.5,417.8833333333333,248.13333333333333,1.330309070187159,1.4313940369055935,3.1166666666666742,4.133333333333326,No
2025-07-07 13:11:56,Left,336.0,251.56666666666666,1.2649110640673518,1.1599808427536882,2.0,2.566666666666663,417.8333333333333,248.21666666666667,1.3437096247164253,1.3303090701871592,3.1666666666666856,3.2166666666666686,No
2025-07-07 13:11:56,Left,335.95,251.61666666666667,1.2835497652993428,1.1119302536080615,2.0500000000000114,2.6166666666666742,417.8,248.26666666666668,1.363818169698585,1.2631530214330946,3.1999999999999886,3.26666666666668,No
2025-07-07 13:11:56,Left,335.9,251.66666666666666,1.3,1.059349905471379,2.1000000000000227,2.666666666666657,417.76666666666665,248.3,1.3828312341794364,1.2556538801224897,3.2333333333333485,3.3000000000000114,No
2025-07-07 13:11:56,Left,335.85,251.7,1.3143439428094916,1.037625494418224,2.1499999999999773,2.6999999999999886,417.71666666666664,248.35,1.4270209840394394,1.2223611032205943,3.28333333333336,3.3499999999999943,No
2025-07-07 13:11:56,Left,335.8,251.76666666666668,1.3266499161421592,0.9893881386437208,2.1999999999999886,2.76666666666668,417.6166666666667,248.41666666666666,1.5393902111622717,1.2555432644432793,4.616666666666674,3.416666666666657,No
2025-07-07 13:11:56,Left,335.75,251.88333333333333,1.3369741957120937,1.0660154261964914,2.25,4.116666666666674,417.4166666666667,248.6,2.1392496088322392,1.5187714333192694,11.416666666666686,7.400000000000006,No
2025-07-07 13:11:56,Left,335.6666666666667,251.98333333333332,1.3498971154211061,1.24487839656017,2.6666666666666856,5.01666666666668,417.1666666666667,248.75,2.823512391016236,1.8585388526115527,14.166666666666686,8.25,No
2025-07-07 13:11:56,Left,335.56666666666666,252.11666666666667,1.4647715028479888,1.3427790419706267,4.566666666666663,4.883333333333326,416.95,248.9,3.084504282160533,1.9891371663780928,13.949999999999989,8.099999999999994,No
2025-07-07 13:11:56,Left,335.51666666666665,252.1,1.4661931053658055,1.3625955623979795,4.5166666666666515,4.900000000000006,416.8666666666667,248.91666666666666,3.095516470998373,1.9773017529507781,13.866666666666674,8.083333333333343,No
2025-07-07 13:11:56,Center,335.46666666666664,252.1,1.4659088951530685,1.3625955623979795,4.46666666666664,4.900000000000006,416.78333333333336,248.91666666666666,3.157486693910557,1.9773017529507781,13.78333333333336,8.083333333333343,No
2025-07-07 13:11:56,Center,335.43333333333334,252.13333333333333,1.4533486237727764,1.334998959633386,4.433333333333337,4.866666666666674,416.6,249.01666666666668,3.3376638536557266,1.9789868339352052,13.600000000000023,7.98333333333332,No
2025-07-07 13:11:56,Center,335.3666666666667,252.2,1.4715826703096084,1.3266499161421599,4.366666666666674,4.800000000000011,416.43333333333334,249.08333333333334,3.5088776299868627,1.9773017529507784,13.433333333333337,7.916666666666657,No
2025-07-07 13:11:56,Center,335.3333333333333,252.21666666666667,1.4794894014114768,1.317721096776131,4.333333333333314,4.783333333333331,416.21666666666664,249.13333333333333,3.737609158569448,1.9871811414385177,13.21666666666664,7.866666666666674,No
2025-07-07 13:11:56,Center,335.3333333333333,252.21666666666667,1.4794894014114768,1.317721096776131,4.333333333333314,4.783333333333331,416.01666666666665,249.13333333333333,3.9517576961257235,1.9871811414385177,13.016666666666652,7.866666666666674,No
2025-07-07 13:11:57,Center,335.3,252.15,1.4640127503998492,1.4699773240881417,4.300000000000011,5.150000000000006,415.76666666666665,249.1,4.27927823613074,2.0223748416156684,12.766666666666652,7.900000000000006,No
2025-07-07 13:11:57,Center,335.28333333333336,252.08333333333334,1.461639110344578,1.6051133570215186,4.28333333333336,5.083333333333343,415.68333333333334,249.03333333333333,4.283657575276322,2.1522597943143897,12.683333333333337,7.966666666666669,No
2025-07-07 13:11:57,Center,335.26666666666665,252.01666666666668,1.4590712418826202,1.765329682775682,4.2666666666666515,6.01666666666668,415.6,248.98333333333332,4.286412641514269,2.2322758690528266,12.600000000000023,8.01666666666668,No
2025-07-07 13:11:57,Center,335.26666666666665,251.93333333333334,1.4590712418826202,1.922382780706162,4.2666666666666515,5.933333333333337,415.55,248.91666666666666,4.298933976386859,2.375511640795632,12.550000000000011,8.083333333333343,No
2025-07-07 13:11:57,Center,335.25,251.86666666666667,1.479019945774904,2.0204509947588987,4.25,5.866666666666674,415.4166666666667,248.88333333333333,4.375277768959995,2.415861934980741,12.416666666666686,8.116666666666674,No
2025-07-07 13:11:57,Center,335.21666666666664,251.8,1.5285250697613337,2.1118712081942874,4.21666666666664,5.800000000000011,415.3,248.78333333333333,4.450842616853578,2.5304259632630144,12.300000000000011,8.216666666666669,No
2025-07-07 13:11:57,Center,335.18333333333334,251.7,1.575771416023135,2.238302928559939,4.183333333333337,5.699999999999989,415.15,248.73333333333332,4.54175076374739,2.594010194445829,12.149999999999977,8.26666666666668,No
2025-07-07 13:11:57,Center,335.15,251.6,1.6209565077447325,2.353720459187964,4.149999999999977,5.599999999999994,415.03333333333336,248.65,4.582454461190956,2.6945933521281713,12.03333333333336,8.349999999999994,No
2025-07-07 13:11:57,Left,335.1,251.53333333333333,1.6703293088490065,2.425329301810833,4.100000000000023,5.533333333333331,414.93333333333334,248.56666666666666,4.6255330023204415,2.78906595276786,11.933333333333337,8.433333333333337,No
2025-07-07 13:11:57,Center,335.05,251.43333333333334,1.7457090250096083,2.5256462319352826,4.050000000000011,5.566666666666663,414.8,248.46666666666667,4.707440918375929,2.91242548784037,11.800000000000011,8.533333333333331,No
2025-07-07 13:11:57,Center,335.0,251.33333333333334,1.816590212458495,2.618311584887398,4.0,5.666666666666657,414.68333333333334,248.33333333333334,4.7626731522912165,2.9758285494220864,11.683333333333337,8.666666666666657,No
2025-07-07 13:11:57,Center,334.95,251.25,1.8567444627627134,2.674727400440401,3.9499999999999886,5.75,414.56666666666666,248.26666666666668,4.814445854809137,3.026916289265731,11.566666666666663,8.73333333333332,No
2025-07-07 13:11:57,Center,334.9166666666667,251.16666666666666,1.891134286318369,2.7274326552435513,3.9166666666666856,5.833333333333343,414.46666666666664,248.16666666666666,4.866438350808754,3.0992830712207553,11.46666666666664,8.833333333333343,No
2025-07-07 13:11:57,Center,334.9,251.08333333333334,1.9035055380358972,2.8064904932831842,3.8999999999999773,5.916666666666657,414.3666666666667,248.1,4.895462751932194,3.1869525673700676,11.366666666666674,8.900000000000006,No
2025-07-07 13:11:57,Center,334.8833333333333,251.01666666666668,1.9156519052850456,2.85477183365365,3.8833333333333258,5.98333333333332,414.3,248.03333333333333,4.9,3.2504700514780254,11.300000000000011,8.966666666666669,No
2025-07-07 13:11:57,Center,334.9,250.95,1.912241267901795,2.8776437120208835,3.8999999999999773,6.050000000000011,414.25,247.93333333333334,4.897703543498729,3.3109246778237376,11.25,9.066666666666663,No
2025-07-07 13:11:57,Center,334.9,250.88333333333333,1.912241267901795,2.898802434722925,3.8999999999999773,6.116666666666674,414.18333333333334,247.88333333333333,4.887029318057705,3.3170854007027852,11.183333333333337,9.116666666666674,No
2025-07-07 13:11:57,Center,334.9,250.81666666666666,1.912241267901795,2.9182852651666673,3.8999999999999773,6.183333333333337,414.1,247.81666666666666,4.880915214724931,3.3341249060119034,11.100000000000023,9.183333333333337,No
2025-07-07 13:11:57,Center,334.9166666666667,250.76666666666668,1.9173911674170419,2.9232782206891548,3.9166666666666856,6.23333333333332,414.05,247.76666666666668,4.856010021955611,3.338496002027792,11.050000000000011,9.23333333333332,No
2025-07-07 13:11:57,Center,334.9166666666667,250.7,1.9173911674170419,2.939954648176284,3.9166666666666856,6.300000000000011,414.0,247.73333333333332,4.840798832148815,3.345976024354561,11.0,9.26666666666668,No
2025-07-07 13:11:57,Left,334.8666666666667,250.63333333333333,1.9014614262602225,2.93238621073161,3.8666666666666742,6.366666666666674,413.95,247.68333333333334,4.825021588898162,3.3490877696604033,10.949999999999989,9.316666666666663,No
2025-07-07 13:11:57,Left,334.8666666666667,250.56666666666666,1.9014614262602225,2.9459953986537206,3.8666666666666742,6.433333333333337,413.9,247.63333333333333,4.798263574808424,3.351450763806954,10.899999999999977,9.366666666666674,No
2025-07-07 13:11:57,Left,334.8666666666667,250.5,1.9014614262602223,2.935415927371565,3.8666666666666742,6.5,413.8333333333333,247.6,4.7545300036444775,3.337663853655728,10.833333333333314,9.400000000000006,No
2025-07-07 13:11:57,Left,334.9,250.45,1.9553345834749944,2.934990062447685,4.100000000000023,6.550000000000011,413.8,247.56666666666666,4.72511022799116,3.3434845429415248,10.800000000000011,9.433333333333337,No
2025-07-07 13:11:57,Left,334.9166666666667,250.4,1.9773017529507781,2.933712096758418,4.083333333333314,6.599999999999994,413.71666666666664,247.55,4.658653835128293,3.3387872049593095,10.71666666666664,9.449999999999989,No
2025-07-07 13:11:58,Left,334.93333333333334,250.33333333333334,1.998888580075326,2.942032555148832,4.066666666666663,6.666666666666657,413.53333333333336,247.51666666666668,4.624091502362623,3.3341249060119047,10.53333333333336,9.48333333333332,No
2025-07-07 13:11:58,Center,334.93333333333334,250.28333333333333,1.998888580075326,2.938773364669159,4.066666666666663,6.716666666666669,413.45,247.48333333333332,4.569555047631372,3.329122340130437,10.449999999999989,9.51666666666668,No
2025-07-07 13:11:58,Center,334.95,250.25,2.0201072578784847,2.930443652418521,4.050000000000011,6.75,413.43333333333334,247.43333333333334,4.543738059742831,3.328496490743065,10.433333333333337,9.566666666666663,No
2025-07-07 13:11:58,Center,334.96666666666664,250.21666666666667,2.049119051907157,2.9217099255211623,4.03333333333336,6.783333333333331,413.43333333333334,247.41666666666666,4.543738059742831,3.3331249934891765,10.433333333333337,9.583333333333343,No
2025-07-07 13:11:58,Left,335.01666666666665,250.2,2.1330077876609406,2.9143323992525882,4.9833333333333485,6.800000000000011,413.4166666666667,247.35,4.521399734103981,3.3207679834640658,10.416666666666686,9.650000000000006,No
2025-07-07 13:11:58,Left,335.06666666666666,250.15,2.2125902367034778,2.8915105625491537,4.933333333333337,6.849999999999994,413.45,247.28333333333333,4.569555047631371,3.3271192076963847,10.449999999999989,9.716666666666669,No
2025-07-07 13:11:58,Left,335.1333333333333,250.11666666666667,2.3271346234276087,2.881502308788865,5.866666666666674,6.883333333333326,413.5,247.26666666666668,4.624211644522052,3.320977098519181,10.5,9.73333333333332,No
2025-07-07 13:11:58,Left,335.21666666666664,250.08333333333334,2.477173568583535,2.871072196158704,6.78333333333336,6.916666666666657,413.56666666666666,247.18333333333334,4.73063303257491,3.3639840797615084,10.566666666666663,9.816666666666663,No
2025-07-07 13:11:58,Left,335.3333333333333,250.03333333333333,2.6687491868330784,2.845854685132201,7.666666666666686,6.966666666666669,413.65,247.13333333333333,4.8505154365283705,3.3439829877291842,10.649999999999977,9.866666666666674,No
2025-07-07 13:11:58,Left,335.45,249.98333333333332,2.883429670837606,2.8195251767314002,8.550000000000011,7.01666666666668,413.7,247.1,4.920365840057019,3.3451457367355473,10.699999999999989,9.900000000000006,No
2025-07-07 13:11:58,Left,335.6,249.96666666666667,3.131559781748811,2.8104961997641804,9.399999999999977,7.033333333333331,413.6666666666667,247.08333333333334,4.897845331254233,3.338121560931469,10.666666666666686,9.916666666666657,No
2025-07-07 13:11:58,Left,335.75,249.95,3.399142048615601,2.8013389655662873,10.25,7.050000000000011,413.5833333333333,247.08333333333334,4.899971655246814,3.3381215609314694,10.583333333333314,9.916666666666657,No
2025-07-07 13:11:58,Left,335.9,249.93333333333334,3.6409705665751626,2.792052212182925,10.100000000000023,7.066666666666663,413.6333333333333,247.06666666666666,4.969797670820096,3.335998934185812,10.633333333333326,9.933333333333337,No
2025-07-07 13:11:58,Left,336.06666666666666,249.91666666666666,3.863792034891228,2.7826346428440014,9.933333333333337,7.083333333333343,413.76666666666665,247.03333333333333,5.187699126030945,3.3364984972605973,12.233333333333348,9.966666666666669,No
2025-07-07 13:11:58,Left,336.25,249.86666666666667,4.109440351191388,2.753583523741785,10.75,7.133333333333326,413.75,246.98333333333332,5.169219799286284,3.314069334753809,12.25,10.01666666666668,No
2025-07-07 13:11:58,Left,336.4166666666667,249.83333333333334,4.294537874504725,2.727432655243551,10.583333333333314,7.166666666666657,413.8666666666667,246.95,5.339995838533541,3.293554311074895,12.133333333333326,10.050000000000011,No
2025-07-07 13:11:58,Left,336.5833333333333,249.81666666666666,4.465764834331915,2.711037111922707,10.416666666666686,7.183333333333337,413.95,246.91666666666666,5.457181812376545,3.272571194370294,12.050000000000011,10.083333333333343,No
2025-07-07 13:11:58,Left,336.75,249.8,4.588481956667877,2.700617213403882,10.25,7.199999999999989,413.9166666666667,246.9,5.44454364988982,3.2644550336414007,12.083333333333314,10.099999999999994,No
2025-07-07 13:11:58,Left,336.8666666666667,249.75,4.631294515455576,2.6684889606916746,10.133333333333326,7.25,413.9166666666667,246.85,5.44454364988982,3.239470121280124,12.083333333333314,10.150000000000006,No
